DT.NFL.UNAI.CD,DT.ODA.OATL.CD,DC.DAC.USAL.CD,DC.DAC.TOTL.CD,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,SP.POP.DPND.YG,SH.CON.1524.FE.ZS,SH.CON.1524.MA.ZS,per_si_allsi.cov_pop_tot,per_sa_allsa.cov_pop_tot,per_lm_alllm.cov_pop_tot,SE.SEC.CUAT.LO.ZS,SE.SEC.CUAT.LO.FE.ZS,SE.SEC.CUAT.LO.MA.ZS,SE.PRM.CUAT.FE.ZS,SE.PRM.CUAT.MA.ZS,SE.PRM.CUAT.ZS,SH.HIV.INCD.ZS,IT.NET.USER.ZS,SL.TLF.CACT.FE.ZS,SL.TLF.CACT.MA.ZS,SP.POP.TOTL,SL.UEM.TOTL.ZS,Time.Code,SH.STA.MMRT,SP.DYN.IMRT.IN,SP.DYN.LE00.FE.IN,SP.DYN.LE00.MA.IN,SP.DYN.LE00.IN,WBcode,WBname,COWabb,COWcode,COWname,Income,MENA,year,polity2,durable,United Nations,United States,Joint United Nations Programme on HIV/AIDS (UNAIDS),United Nations Children`s Fund (UNICEF),United Nations Democracy Fund (UNDEF),United Nations Development Programme (UNDP),United Nations Economic Commission for Europe (UNECE),United Nations Economic and Social Commission for Asia and the Pacific (UNESCAP),United Nations Economic and Social Commission for Western Asia (UNESCWA),United Nations High Commissioner for Refugees (UNHCR),United Nations Peacebuilding Fund (UNPBF),United Nations Population Fund (UNFPA),United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA),Family planning,General health including reproductive health,Other,Reproductive health care,STD/HIV/AIDS,Women in development,Womens equality organizations and institutions,Womens Aid,United Nations-Family planning,United Nations-General health including reproductive health,United Nations-Other,United Nations-Reproductive health care,United Nations-STD/HIV/AIDS,United Nations-Women in development,United Nations-Womens equality organizations and institutions,United States-Family planning,United States-General health including reproductive health,United States-Other,United States-Reproductive health care,United States-STD/HIV/AIDS,United States-Women in development,United States-Womens equality organizations and institutions,United Nations-Womens Aid,United States-Womens Aid,AIDname
30000,,31250000,198100000,8336478142,6.473486858,4036.140237,27.74359346,,,,,,,,,,,,0.01,36.3,43.37799835,66.94200134,2065458,35,YR2007,9,10.9,76.377,72.045,74.15817073,MKD,"Macedonia, FYR",MAC,343.0,Macedonia,Upper-Middle,0.0,2007.0,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40000,,32080000,190650000,9909548411,5.471711774,4793.292959,26.83654933,,,,,,,,,,,,0.01,46.04,43.02899933,68.3809967,2067378,33.79999924,YR2008,8,10.2,76.423,72.241,74.281,MKD,"Macedonia, FYR",MAC,343.0,Macedonia,Upper-Middle,0.0,2008.0,9.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40000,,29890000,188350000,9401731496,-0.358615842,4543.890244,26.03221269,,,,,,,,,,,,0.01,51.77,42.84600067,69.19999695,2069093,32.20000076,YR2009,8,9.6,76.516,72.443,74.42982927,MKD,"Macedonia, FYR",MAC,343.0,Macedonia,Upper-Middle,0.0,2009.0,9.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,19480000,151050000,9407168702,3.358760114,4542.904104,25.3987467,,,,,,,,,,,,0.01,51.9,43.14500046,69.26599884,2070739,32,YR2010,8,9.2,76.658,72.648,74.60409756,MKD,"Macedonia, FYR",MAC,343.0,Macedonia,Upper-Middle,0.0,2010.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,19160000,176710000,10494632699,2.339892284,5064.041106,24.77417268,,,,,,,,,,,,0.01,56.7,43.69599915,68.18699646,2072383,31.39999962,YR2011,7,9,76.838,72.851,74.79587805,MKD,"Macedonia, FYR",MAC,343.0,Macedonia,Upper-Middle,0.0,2011.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16610000,133240000,9745251126,-0.456184412,4698.689476,24.37424354,,,,,,,,,,,,0.01,57.44994731,43.13899994,67.82900238,2074036,31,YR2012,8,9.1,77.034,73.045,74.99085366,MKD,"Macedonia, FYR",MAC,343.0,Macedonia,Upper-Middle,0.0,2012.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,21270000,176530000,10817712139,2.925265321,5211.4992,24.14774157,,,,,,,,,,,,0.01,65.24,44.42499924,67.57700348,2075739,29,YR2013,8,9.5,77.229,73.228,75.17970732,MKD,"Macedonia, FYR",MAC,343.0,Macedonia,Upper-Middle,0.0,2013.0,9.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,22600000,196300000,11362272838,3.629641308,5469.217898,23.98974988,,,,,,,,,,,,0.01,68.06,43.8769989,68.16600037,2077495,28.03000069,YR2014,8,10.1,77.416,73.398,75.358,MKD,"Macedonia, FYR",MAC,343.0,Macedonia,Upper-Middle,0.0,2014.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,19540000,182270000,10051659161,3.841623807,4834.136723,23.84104157,,,,,,,,,,,,0.01,70.3802,43.88999939,68.11000061,2079308,26.06800079,YR2015,8,10.5,77.59,73.557,75.52431707,MKD,"Macedonia, FYR",MAC,343.0,Macedonia,Upper-Middle,0.0,2015.0,9.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10899583155,2.405918307,5237.14767,23.86009009,,,,,,,,,,,,0.01,72.15681447,43.90100098,67.97799683,2081206,26.72800064,YR2016,,10.7,,,,MKD,"Macedonia, FYR",MAC,343.0,Macedonia,Upper-Middle,0.0,2016.0,9.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,43.90599823,67.81700134,,27.25399971,YR2017,,,,,,MKD,"Macedonia, FYR",MAC,343.0,Macedonia,Upper-Middle,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2620000,673081724.1,,131.993036,78.98278974,,,,,,,,,,,,,,,,5099373,,YR1960,,,40.954,39.042,39.97468293,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1960.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1260000,699161943.9,2.048632751,133.8475815,80.83624841,,,,,,,,,,,,,,,,5223568,,YR1961,,,41.434,39.527,40.4572439,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1961.0,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1000000,4490000,739286906.9,2.271069702,138.1198491,82.76283126,,,,,,,,,,,,,,,,5352503,,YR1962,,,41.912,40.01,40.93780488,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1962.0,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1000000,8380000,759345863,-0.929401624,138.4071657,84.55685563,,,,,,,,,,,,,,,,5486319,,YR1963,,,42.385,40.491,41.41490244,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1963.0,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1000000,46670000,802482182.9,3.962518848,142.6593399,85.89600832,,,,,,,,,,,,,,,,5625164,,YR1964,,,42.855,40.972,41.89053659,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1964.0,-1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1450000,49110000,833563472.2,-0.452253864,144.484655,86.66293435,,,,,,,,,,,,,,,,5769218,,YR1965,,,43.324,41.453,42.36568293,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1965.0,-1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1540000,41340000,900264583.7,2.064552407,152.1078201,87.99047857,,,,,,,,,,,,,,,,5918595,,YR1966,,,43.795,41.936,42.84282927,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1966.0,-1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1280000,41720000,956436931.1,5.52856561,157.4763871,88.66912396,,,,,,,,,,,,,,,,6073526,,YR1967,,,44.272,42.421,43.32392683,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1967.0,-1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,750000,42500000,1031669636,6.828786099,165.4784551,88.87081537,,,,,,,,,,,,,,,,6234465,,YR1968,,90.2,44.755,42.908,43.80897561,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1968.0,-1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2000000,40410000,1056391055,3.721222168,165.011573,88.87994607,,,,,,,,,,,,,,,,6401921,,YR1969,,91.1,45.241,43.395,44.2954878,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1969.0,-1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2000000,40000000,1111859570,5.276455575,169.0705601,88.86677838,,,,,,,,,,,,,,,,6576305,,YR1970,,92.1,45.731,43.879,44.78241463,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1970.0,-1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2000000,40950000,1199507630,3.929365032,177.49841,89.65077023,,,,,,,,,,,,,,,,6757850,,YR1971,,93.1,46.219,44.361,45.26734146,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1971.0,-1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,49750000,1341590682,-1.272621531,193.1285548,90.22639368,,,,,,,,,,,,,,,,6946620,,YR1972,,94.3,46.703,44.836,45.74673171,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1972.0,-3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,38910000,1653062347,-2.61847833,231.4361855,90.6131245,,,,,,,,,,,,,,,,7142627,,YR1973,,95.6,47.176,45.302,46.21614634,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1973.0,-3.0,0.0,0.0,5705860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5705860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5705860.0,0.0,0.0,0.0,0.0,0.0,0.0,Madagascar
,,,45180000,1917508190,2.006879379,261.0353414,90.80101278,,,,,,,,,,,,,,,,7345780,,YR1974,,97.1,47.636,45.753,46.67153659,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1974.0,-3.0,0.0,0.0,12236310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12236310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12236310.0,0.0,0.0,0.0,0.0,0.0,0.0,Madagascar
,,2000000,62550000,2283049233,1.258691634,302.1494676,90.80341145,,,,,,,,,,,,,,,,7556026,,YR1975,,98.6,48.08,46.189,47.11143902,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1975.0,-6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1000000,43450000,2181844194,-3.068858391,280.6790389,91.42981403,,,,,,,,,,,,,,,,7773449,,YR1976,,100,48.512,46.61,47.53780488,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1976.0,-6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2000000,42910000,2358930406,2.364000359,294.9339882,91.77436598,,,,,,,,,,,,,,,,7998164,,YR1977,,101.2,48.932,47.014,47.94960976,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1977.0,-6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2000000,62780000,2669755116,-2.661805965,324.3844957,91.87392468,,,,,,,,,,,,,,,,8230218,,YR1978,,102.3,49.334,47.396,48.34136585,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1978.0,-6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3000000,89210000,3463565881,9.85465029,408.9374277,91.7601793,,,,,,,,,,,,,,,,8469672,,YR1979,,103.4,49.714,47.752,48.70907317,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1979.0,-6.0,4.0,0.0,5388074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5388074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5388074.0,0.0,0.0,0.0,0.0,0.0,0.0,Madagascar
,,,110430000,4042139901,0.805770818,463.731466,91.46591065,,,,,,,,,,,,,,,,8716553,,YR1980,,104.8,50.049,48.061,49.0307561,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1980.0,-6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10000000,119320000,3594868208,-9.698788375,400.7056031,91.72485323,,,,,,,,,,,,,,,,8971345,,YR1981,,106.3,50.317,48.302,49.28492683,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1981.0,-6.0,6.0,0.0,19860599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19860599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19860599.0,0.0,0.0,0.0,0.0,0.0,0.0,Madagascar
,,15000000,180690000,3526198070,-1.810194161,381.8658013,91.67310252,,,,,,,,,,,,,,,,9234129,,YR1982,,107.6,50.51,48.471,49.46563415,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1982.0,-6.0,7.0,0.0,30751920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30751920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30751920.0,0.0,0.0,0.0,0.0,0.0,0.0,Madagascar
,,11000000,137580000,3511573992,0.902106319,369.4728714,91.39617773,,,,,,,,,,,,,,,,9504281,,YR1983,,108.6,50.637,48.576,49.58136585,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1983.0,-6.0,8.0,0.0,12142194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12142194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12142194.0,0.0,0.0,0.0,0.0,0.0,0.0,Madagascar
,,15000000,117570000,2939485472,1.704678841,300.5340906,90.98410522,,,,,,,,,,,,,,,,9780872,,YR1984,,109,50.718,48.637,49.65212195,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1984.0,-6.0,9.0,0.0,49048346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49048346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49048346.0,0.0,0.0,0.0,0.0,0.0,0.0,Madagascar
,,16000000,117030000,2857889712,1.155877164,283.9858034,90.48448305,,,,,,,,,,,,,,,,10063495,,YR1985,,108.6,50.789,48.683,49.71031707,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1985.0,-6.0,10.0,0.0,208930873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208930873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208930873.0,0.0,0.0,0.0,0.0,0.0,0.0,Madagascar
,,17000000,198860000,3258288891,1.959105768,314.7460511,90.36408621,,,,,,,,,,,,,,,,10352120,,YR1986,,107.4,50.892,48.75,49.79487805,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1986.0,-6.0,11.0,0.0,19153417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19153417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19153417.0,0.0,0.0,0.0,0.0,0.0,0.0,Madagascar
,,16000000,201120000,2565634382,1.178085519,240.9554524,90.12117951,,,,,,,,,,,,,,,,10647754,,YR1987,,105.6,51.066,48.874,49.94326829,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1987.0,-6.0,12.0,0.0,41371057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41371057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41371057.0,0.0,0.0,0.0,0.0,0.0,0.0,Madagascar
,,12000000,243090000,2442507588,3.40341701,223.0112764,89.74552779,,,,,,,,,,,,,,,,10952395,,YR1988,,103.1,51.341,49.084,50.18497561,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1988.0,-6.0,13.0,0.0,43777580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43777580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43777580.0,0.0,0.0,0.0,0.0,0.0,0.0,Madagascar
,,5000000,221320000,2498059015,4.078892777,221.682033,89.23388804,,,,,,,,,,,,,,,,11268658,,YR1989,,100.3,51.731,49.398,50.53604878,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1989.0,-6.0,14.0,0.0,28687857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28687857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28687857.0,0.0,0.0,0.0,0.0,0.0,0.0,Madagascar
,,22000000,304420000,3081479800,3.130029428,265.6761189,88.62202626,,,,,,,,,,,,0.01,0,83.6989975,88.78199768,11598633,,YR1990,778,97.4,52.243,49.832,51.00809756,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1990.0,-6.0,15.0,0.0,29517041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29517041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29517041.0,0.0,0.0,0.0,0.0,0.0,0.0,Madagascar
,,16000000,289000000,2653141959,-6.309534393,222.1537443,88.52280169,,,,,,,,,,,,0.01,,83.81400299,88.69300079,11942819,4.504000187,YR1991,761,94.8,52.869,50.388,51.5982439,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1991.0,2.0,0.0,0.0,21205485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758151.0,0.0,20447334.0,0.0,0.0,0.0,0.0,758151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758151.0,0.0,20447334.0,0.0,0.0,0.0,0.0,0.0,758151.0,Madagascar
,,11000000,264500000,3024459564,1.186152287,245.8643162,88.25042213,,,,,,,,,,,,0.01,,83.8259964,88.60700226,12301336,2.796999931,YR1992,738,92.3,53.577,51.045,52.28012195,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1992.0,9.0,0.0,0.0,57173702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57173702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57173702.0,0.0,0.0,0.0,0.0,0.0,0.0,Madagascar
,,24000000,270190000,3370842211,2.096559819,265.9345074,87.87237821,,,,,,,,,,,,0.02,,83.83599854,88.54499817,12675460,1.546000004,YR1993,709,90,54.333,51.775,53.02280488,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1993.0,9.0,1.0,0.0,51445414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51445414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51445414.0,0.0,0.0,0.0,0.0,0.0,0.0,Madagascar
,,22000000,214480000,2977040722,-0.071608256,227.8369055,87.47809814,,,,,,,,,,,,0.02,,83.89700317,88.54699707,13066543,3.638999939,YR1994,676,87.7,55.118,52.559,53.80729268,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1994.0,9.0,2.0,0.0,51932163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5109339.0,0.0,46822824.0,0.0,0.0,0.0,0.0,5109339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5109339.0,0.0,46822824.0,0.0,0.0,0.0,0.0,0.0,5109339.0,Madagascar
,,26000000,220960000,3159901232,1.712213176,234.4940582,87.12567208,,,,,,,,,,,,0.03,,83.96199799,88.63400269,13475400,2.104000092,YR1995,644,85.1,55.914,53.376,54.61404878,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1995.0,9.0,3.0,0.0,35109231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23607283.0,11501948.0,0.0,0.0,0.0,11501948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23607283.0,11501948.0,0.0,0.0,0.0,0.0,11501948.0,Madagascar
,,33000000,270710000,3995028593,2.148915048,287.3565596,87.29237713,,,,,,,,,,,,0.03,0.003695196,84.03299713,88.79399872,13902688,1.480999947,YR1996,612,82.3,56.708,54.207,55.427,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1996.0,9.0,4.0,0.0,20324234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20324234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20324234.0,0.0,0.0,0.0,0.0,0.0,0.0,Madagascar
,,33000000,626270000,3545776697,3.693492606,247.1294102,87.37513164,1.5,,,,,,,,,,,0.03,0.014333647,84.10900116,89.02300262,14347854,2.315999985,YR1997,584,79.1,57.493,55.034,56.2335122,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1997.0,8.0,0.0,0.0,18084011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18084011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18084011.0,0.0,0.0,0.0,0.0,0.0,0.0,Madagascar
,,30340000,400470000,3738704468,3.932336443,252.4652058,87.37923891,,,,,,,,,,,,0.03,0.062561023,84.18399811,89.26799774,14808791,3.109999895,YR1998,561,75.7,58.262,55.838,57.02043902,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1998.0,7.0,0.0,0.0,23563815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23563815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23563815.0,0.0,0.0,0.0,0.0,0.0,0.0,Madagascar
,,29090000,243240000,3717515283,4.6591157,243.2527515,87.27155881,,,,,,,,,,,,0.03,0.168608781,84.22699738,89.46199799,15282521,3.015000105,YR1999,544,72.2,59.001,56.601,57.77173171,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,1999.0,7.0,1.0,12209800.0,31816185.0,0.0,0.0,0.0,12209800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4340232.0,0.0,38722310.0,195800.0,767643.0,0.0,0.0,5303675.0,0.0,0.0,12094823.0,0.0,114977.0,0.0,0.0,4340232.0,0.0,26627487.0,195800.0,652666.0,0.0,0.0,114977.0,5188698.0,Madagascar
,,31630000,158320000,3877673539,4.760065099,245.9390659,87.02850576,,,,,,,,,,,,0.03,0.196394691,84.23600006,89.56900024,15766806,5.800000191,YR2000,536,68.8,59.699,57.305,58.47280488,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,2000.0,7.0,2.0,6613962.0,35878486.0,0.0,6613962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4471874.0,0.0,36081833.0,444632.0,1494109.0,0.0,0.0,6410615.0,0.0,0.0,6141996.0,0.0,471966.0,0.0,0.0,4471874.0,0.0,29939837.0,444632.0,1022143.0,0.0,0.0,471966.0,5938649.0,Madagascar
,,37160000,200760000,4529575348,6.017824403,278.5557032,87.10454457,,,,,,,,,,,,0.02,0.222511586,84.19100189,89.58499908,16260932,5.587999821,YR2001,531,65.5,60.348,57.938,59.11360976,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,2001.0,7.0,3.0,9125135.0,37743220.0,601519.0,5973380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550236.0,0.0,5472948.0,0.0,36629127.0,2247520.0,2518760.0,0.0,0.0,10239228.0,179052.0,0.0,6410061.0,1872687.0,663335.0,0.0,0.0,5293896.0,0.0,30219066.0,374833.0,1855425.0,0.0,0.0,2715074.0,7524154.0,Madagascar
,,41670000,174130000,4397254608,-12.67378814,262.2859481,86.91102153,,,,,,,,,,,,0.02,0.339720155,84.38899994,89.50499725,16765117,5.377999783,YR2002,527,62.4,60.952,58.506,59.69917073,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,2002.0,7.0,4.0,10888627.0,39782889.0,507756.0,7917662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2463209.0,0.0,4241488.0,0.0,43233644.0,1995869.0,1200515.0,0.0,0.0,7437872.0,220903.0,0.0,7692657.0,1995869.0,979198.0,0.0,0.0,4020585.0,0.0,35540987.0,0.0,221317.0,0.0,0.0,3195970.0,4241902.0,Madagascar
,,43180000,311980000,5474030080,9.784892131,316.7998965,86.51618871,,,,,,,,,,,,0.02,0.423252419,84.26000214,89.40299988,17279141,5,YR2003,522,59.5,61.516,59.016,60.2355122,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,2003.0,7.0,5.0,12855265.0,49505175.0,514791.0,7893690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4446784.0,0.0,0.0,0.0,57320687.0,3681927.0,1357826.0,0.0,0.0,5039753.0,0.0,0.0,8297197.0,3681927.0,876141.0,0.0,0.0,0.0,0.0,49023490.0,0.0,481685.0,0.0,0.0,4558068.0,481685.0,Madagascar
,,40680000,813520000,4363934494,5.257003604,245.1235876,85.99202588,2.3,8.4,,,,,,,,,,0.02,0.525353655,84.19200134,89.27600098,17802997,3.776000023,YR2004,519,56.9,62.043,59.477,60.72870732,MDG,Madagascar,MAG,580.0,Madagascar,Low,0.0,2004.0,7.0,6.0,14795551.0,50466181.0,0.0,7408987.0,0.0,4920246.0,0.0,0.0,0.0,0.0,0.0,2466318.0,0.0,0.0,0.0,60504101.0,1993301.0,2764330.0,0.0,0.0,4757631.0,0.0,0.0,12380391.0,1993301.0,421859.0,0.0,0.0,0.0,0.0,48123710.0,0.0,2342471.0,0.0,0.0,2415160.0,2342471.0,Madagascar
